Season,M/W,Match,Y/M/D,Pool,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2023,Men,5,2023/7/29,Semifinals,Doha,Qatar,Ukraine,Türkiye,2,3,25,23,17,25,13,18,25,25,19,15,SET 5,17,Boiko Oleksandr,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,4,5,20,0,0,0,-,0,0,1,1,0
2023,Men,5,2023/7/29,Semifinals,Doha,Qatar,Ukraine,Türkiye,2,3,25,23,17,25,13,18,25,25,19,15,SET 5,21,Kisiliuk Yevhenii,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,5,2023/7/29,Semifinals,Doha,Qatar,Ukraine,Türkiye,2,3,25,23,17,25,13,18,25,25,19,15,SET 5,27,Shchurov Vladyslav,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,ALL SETS,1,Oughlaf Youssef,-,OH,16,15,0,1,-,11.63,15,3,5,23,52.17,0,6,3,9,-66.67,1,2,8,11,-9.09,0,0,0,0,-,3,1,5,40,0,0,1,1,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,ALL SETS,2,Diagne Papemaguette,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,ALL SETS,4,Renan Ribeiro,-,OH,8,5,3,0,-,7.14,5,2,7,14,21.43,3,1,1,5,40,0,3,6,9,-33.33,1,0,11,12,8.33,5,0,5,100,0,0,6,6,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,ALL SETS,6,Georgiev Borislav,-,S,0,0,0,0,-,-33.33,0,0,0,0,-,0,1,1,2,-50,0,0,1,1,0,0,0,0,0,-,0,0,0,-,5,0,5,10,50
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,ALL SETS,7,Abunabot Belal Nabel,-,MB,4,2,2,0,-,-15.38,2,0,3,5,40,2,7,3,12,-41.67,0,1,8,9,-11.11,0,0,0,0,-,3,1,4,50,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,ALL SETS,8,Widatalla Mohamed,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,ALL SETS,9,Stevanovic Milos,-,S,1,0,0,1,-,-20,0,0,0,0,-,0,4,1,5,-80,1,1,13,15,0,0,0,0,0,-,2,1,4,25,14,0,46,60,23.33
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,ALL SETS,10,Osman Abdulwahid Wagihalla,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,ALL SETS,11,Vasic Nikola,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,ALL SETS,12,Dahi W W Hammad Mubarak,-,O,1,1,0,0,-,14.29,1,0,1,2,50,0,0,0,0,-,0,0,5,5,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,ALL SETS,13,Wadidie Raimi,-,OH,12,11,1,0,-,-7.84,11,5,11,27,22.22,1,8,3,12,-58.33,0,3,9,12,-25,3,2,17,22,4.55,5,3,9,22.22,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,ALL SETS,16,Ibrahim Ibrahim Mohamed S,C,MB,10,4,6,0,-,12.5,4,0,8,12,33.33,6,4,4,14,14.29,0,1,13,14,-7.14,0,0,0,0,-,6,1,7,71.43,0,0,1,1,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,ALL SETS,19,Naji Naji Mahmoud,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,4,1,12,17,17.65,5,1,7,57.14,0,0,4,4,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,ALL SETS,20,Alsharshani Mohammed,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 1,1,Oughlaf Youssef,-,OH,6,5,0,1,-,23.53,5,0,4,9,55.56,0,1,2,3,-33.33,1,1,3,5,0,0,0,0,0,-,1,0,1,100,0,0,1,1,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 1,2,Diagne Papemaguette,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 1,4,Renan Ribeiro,-,OH,3,2,1,0,-,37.5,2,0,2,4,50,1,0,0,1,100,0,0,3,3,0,0,0,3,3,0,1,0,1,100,0,0,3,3,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 1,6,Georgiev Borislav,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 1,7,Abunabot Belal Nabel,-,MB,1,1,0,0,-,-27.27,1,0,3,4,25,0,4,0,4,-100,0,0,3,3,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 1,8,Widatalla Mohamed,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 1,9,Stevanovic Milos,-,S,1,0,0,1,-,-11.11,0,0,0,0,-,0,1,1,2,-50,1,1,5,7,0,0,0,0,0,-,2,0,3,66.67,9,0,17,26,34.62
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 1,10,Osman Abdulwahid Wagihalla,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 1,11,Vasic Nikola,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 1,12,Dahi W W Hammad Mubarak,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 1,13,Wadidie Raimi,-,OH,4,3,1,0,-,-15.79,3,1,6,10,20,1,4,0,5,-60,0,2,2,4,-50,1,0,6,7,14.29,2,2,4,0,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 1,16,Ibrahim Ibrahim Mohamed S,C,MB,2,1,1,0,-,0,1,0,3,4,25,1,2,1,4,-25,0,0,3,3,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 1,19,Naji Naji Mahmoud,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,4,6,33.33,4,0,5,80,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 1,20,Alsharshani Mohammed,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 2,1,Oughlaf Youssef,-,OH,8,8,0,0,-,17.65,8,2,1,11,54.55,0,3,0,3,-100,0,0,3,3,0,0,0,0,0,-,2,1,3,33.33,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 2,2,Diagne Papemaguette,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 2,4,Renan Ribeiro,-,OH,1,0,1,0,-,-30,0,2,2,4,-50,1,1,1,3,0,0,1,2,3,-33.33,0,0,3,3,0,0,0,0,-,0,0,3,3,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 2,6,Georgiev Borislav,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 2,7,Abunabot Belal Nabel,-,MB,2,1,1,0,-,-10,1,0,0,1,100,1,3,3,7,-28.57,0,0,2,2,0,0,0,0,0,-,2,0,2,100,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 2,8,Widatalla Mohamed,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 2,9,Stevanovic Milos,-,S,0,0,0,0,-,-28.57,0,0,0,0,-,0,2,0,2,-100,0,0,5,5,0,0,0,0,0,-,0,0,0,-,3,0,20,23,13.04
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 2,10,Osman Abdulwahid Wagihalla,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 2,11,Vasic Nikola,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 2,12,Dahi W W Hammad Mubarak,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 2,13,Wadidie Raimi,-,OH,4,4,0,0,-,5.88,4,2,4,10,20,0,1,2,3,-33.33,0,0,4,4,0,2,1,6,9,11.11,1,1,3,0,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 2,16,Ibrahim Ibrahim Mohamed S,C,MB,2,1,1,0,-,8.33,1,0,2,3,33.33,1,1,0,2,0,0,0,7,7,0,0,0,0,0,-,4,0,4,100,0,0,1,1,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 2,19,Naji Naji Mahmoud,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,5,6,16.67,1,0,1,100,0,0,2,2,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 2,20,Alsharshani Mohammed,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 3,1,Oughlaf Youssef,-,OH,2,2,0,0,-,-22.22,2,1,0,3,33.33,0,2,1,3,-66.67,0,1,2,3,-33.33,0,0,0,0,-,0,0,1,0,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 3,2,Diagne Papemaguette,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 3,4,Renan Ribeiro,-,OH,4,3,1,0,-,20,3,0,3,6,50,1,0,0,1,100,0,2,1,3,-66.67,1,0,5,6,16.67,4,0,4,100,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 3,6,Georgiev Borislav,-,S,0,0,0,0,-,-33.33,0,0,0,0,-,0,1,1,2,-50,0,0,1,1,0,0,0,0,0,-,0,0,0,-,5,0,5,10,50
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 3,7,Abunabot Belal Nabel,-,MB,1,0,1,0,-,0,0,0,0,0,-,1,0,0,1,100,0,1,3,4,-25,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 3,8,Widatalla Mohamed,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 3,9,Stevanovic Milos,-,S,0,0,0,0,-,-25,0,0,0,0,-,0,1,0,1,-100,0,0,3,3,0,0,0,0,0,-,0,1,1,-100,2,0,9,11,18.18
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 3,10,Osman Abdulwahid Wagihalla,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 3,11,Vasic Nikola,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 3,12,Dahi W W Hammad Mubarak,-,O,1,1,0,0,-,14.29,1,0,1,2,50,0,0,0,0,-,0,0,5,5,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 3,13,Wadidie Raimi,-,OH,4,4,0,0,-,-13.33,4,2,1,7,28.57,0,3,1,4,-75,0,1,3,4,-25,0,1,5,6,-16.67,2,0,2,100,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 3,16,Ibrahim Ibrahim Mohamed S,C,MB,6,2,4,0,-,23.53,2,0,3,5,40,4,1,3,8,37.5,0,1,3,4,-25,0,0,0,0,-,1,1,2,0,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 3,19,Naji Naji Mahmoud,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,1,3,5,0,0,1,1,-100,0,0,2,2,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Qatar,Chile,3,0,25,25,27,-,-,21,22,25,-,-,SET 3,20,Alsharshani Mohammed,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,ALL SETS,1,Villarreal Soltau Esteban,-,S,0,0,0,0,-,-50,0,1,0,1,-100,0,1,2,3,-33.33,0,2,2,4,-50,0,0,0,0,-,1,0,1,100,5,0,33,38,13.16
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,ALL SETS,2,Ibarra Vicente,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,ALL SETS,3,Araya Gabriel,-,MB,4,3,1,0,-,4.17,3,2,1,6,16.67,1,0,4,5,20,0,1,12,13,-7.69,0,0,0,0,-,1,1,2,0,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,ALL SETS,4,Parraguirre Tomas,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,ALL SETS,5,Parraguirre Vicente,-,OH,15,13,1,1,-,-1.79,13,10,15,38,7.89,1,2,2,5,-20,1,4,8,13,-23.08,3,1,4,8,25,6,5,11,9.09,0,0,1,1,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,ALL SETS,6,Gago Murtagh Tomas,-,MB,7,6,1,0,-,-3.33,6,1,3,10,50,1,3,5,9,-22.22,0,4,7,11,-36.36,1,0,0,1,100,2,2,4,0,0,0,1,1,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,ALL SETS,7,Albornoz Refusta Rafael,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,ALL SETS,8,Albornoz Sebastian,-,S,0,0,0,0,-,-12.5,0,0,0,0,-,0,1,1,2,-50,0,0,6,6,0,0,0,1,1,0,6,0,7,85.71,9,1,27,37,21.62
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,ALL SETS,9,Bonacic Dusan,C,OH,18,16,1,1,-,34.21,16,1,6,23,65.22,1,2,2,5,-20,1,2,7,10,-10,8,0,14,22,36.36,5,3,9,22.22,0,0,8,8,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,ALL SETS,10,Mardones Vicente,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,ALL SETS,11,Jadue Matias,-,OH,7,5,1,1,-,-6.25,5,4,5,14,7.14,1,2,3,6,-16.67,1,3,8,12,-16.67,0,1,12,13,-7.69,3,1,4,50,0,0,1,1,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,ALL SETS,16,Valenzuela Vicente,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,ALL SETS,17,Bravo Jaime,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,9,0,11,20,45,3,4,11,-9.09,0,0,4,4,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,ALL SETS,18,Bonacic Kaj,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,SET 1,1,Villarreal Soltau Esteban,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,SET 1,2,Ibarra Vicente,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,SET 1,3,Araya Gabriel,-,MB,1,1,0,0,-,10,1,0,1,2,50,0,0,3,3,0,0,0,5,5,0,0,0,0,0,-,1,1,2,0,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,SET 1,4,Parraguirre Tomas,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,SET 1,5,Parraguirre Vicente,-,OH,4,4,0,0,-,-6.25,4,3,4,11,9.09,0,0,2,2,0,0,2,1,3,-66.67,1,1,0,2,0,3,2,5,20,0,0,1,1,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,SET 1,6,Gago Murtagh Tomas,-,MB,3,3,0,0,-,10,3,0,1,4,75,0,1,2,3,-33.33,0,1,2,3,-33.33,0,0,0,0,-,1,2,3,-33.33,0,0,1,1,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,SET 1,7,Albornoz Refusta Rafael,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,SET 1,8,Albornoz Sebastian,-,S,0,0,0,0,-,-16.67,0,0,0,0,-,0,1,0,1,-100,0,0,5,5,0,0,0,1,1,0,4,0,5,80,3,0,17,20,15
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,SET 1,9,Bonacic Dusan,C,OH,8,7,1,0,-,53.85,7,0,2,9,77.78,1,0,1,2,50,0,1,1,2,-50,0,0,6,6,0,0,0,0,-,0,0,5,5,0
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,SET 1,10,Mardones Vicente,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2023,Men,6,2023/7/29,Semifinals,Doha,Qatar,Chile,Qatar,0,3,21,22,25,-,-,25,25,27,-,-,SET 1,11,Jadue Matias,-,OH,1,1,0,0,-,-30,1,2,2,5,-20,0,1,1,2,-50,0,1,2,3,-33.33,0,1,4,5,-20,1,0,1,100,0,0,0,0,-
